,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,BuyAfterSale,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,FI_buy,FI_sell,FDS_buy,FDS_sell,IT_buy,IT_sell,DS_buy,DS_sell,DH_buy,DH_sell,stock_and_cache_dividend,revenue,revenue_month
453,2013-11-01,2330,10870454,1190799986,110.5,110.5,108.5,109.5,0.0,3795,2.73,15.58,3.81,,,,,207.0,283.0,6482097.0,716.0,11850.0,12642.0, ,151.0,88.0,6.0,6482097.0,149.0,7070.0,7015.0,9183988.0,4826235.0,0.0,0.0,50000.0,353000.0,219000.0,694000.0,0.0,0.0,,51794813000.0,10.0
454,2013-11-04,2330,9642456,1047704248,108.0,109.0,108.0,109.0,-0.5,4622,2.74,15.5,3.79,,,,,220.0,2.0,6482097.0,108.0,11960.0,11850.0, ,124.0,144.0,1.0,6482097.0,30.0,6955.0,7070.0,7566000.0,6065143.0,0.0,0.0,0.0,265000.0,259000.0,381000.0,0.0,0.0,,,
455,2013-11-05,2330,21861325,2348231599,108.5,109.0,106.5,106.5,-2.5,6414,2.81,15.15,3.7,,,,,1380.0,1.0,6482097.0,191.0,13148.0,11960.0, ,89.0,468.0,0.0,6482097.0,145.0,6632.0,6955.0,7757200.0,16418316.0,0.0,0.0,15000.0,160000.0,935000.0,251000.0,0.0,0.0,,,
456,2013-11-06,2330,17440575,1865571385,106.5,107.5,106.5,107.0,0.5,7155,2.79,15.22,3.72,,,,,387.0,6.0,6482097.0,193.0,13336.0,13148.0, ,312.0,320.0,2.0,6482097.0,176.0,6486.0,6632.0,9983795.0,8413752.0,0.0,0.0,10000.0,128000.0,899000.0,227000.0,0.0,0.0,,,
457,2013-11-07,2330,15944496,1700975572,107.0,107.5,106.0,107.0,0.0,5026,2.79,15.22,3.72,,,,,247.0,51.0,6482097.0,501.0,13031.0,13336.0, ,95.0,101.0,1.0,6482097.0,230.0,6614.0,6486.0,9690518.0,10314432.0,0.0,0.0,0.0,67000.0,341000.0,139000.0,0.0,0.0,,,
458,2013-11-08,2330,31481367,3333228352,105.0,106.5,105.0,106.0,-1.0,7421,2.82,15.08,3.68,,,,,516.0,9.0,6482097.0,179.0,13359.0,13031.0, ,417.0,493.0,0.0,6482097.0,139.0,6260.0,6614.0,15679000.0,24735081.0,0.0,0.0,700000.0,493000.0,574000.0,264000.0,0.0,0.0,,,
459,2013-11-11,2330,21491766,2253064518,105.0,106.0,104.5,104.5,-1.5,8709,2.86,14.86,3.63,,,,,949.0,1.0,6482097.0,166.0,14141.0,13359.0, ,189.0,471.0,1.0,6482097.0,83.0,5871.0,6260.0,4941000.0,17582987.0,0.0,0.0,11000.0,32000.0,721000.0,163000.0,0.0,0.0,,,
460,2013-11-12,2330,31992852,3363418490,106.0,106.0,104.5,105.0,0.5,6868,2.85,14.94,3.65,,,,,650.0,8.0,6482097.0,287.0,14496.0,14141.0, ,319.0,138.0,1.0,6482097.0,95.0,5827.0,5871.0,18318000.0,19140500.0,0.0,0.0,119000.0,296000.0,1032000.0,120000.0,0.0,0.0,,,
461,2013-11-13,2330,26708973,2772020219,105.0,105.0,103.0,103.0,-2.0,8182,2.9,14.65,3.32,,,,,949.0,0.0,6482097.0,391.0,15054.0,14496.0, ,141.0,556.0,0.0,6482097.0,137.0,5408.0,5827.0,10284530.0,23323000.0,0.0,0.0,206000.0,60000.0,621000.0,234000.0,0.0,0.0,,,
462,2013-11-14,2330,29933608,3113410393,104.0,104.5,103.5,103.5,0.5,7251,2.89,14.52,3.34,,,,,724.0,15.0,6482125.0,342.0,15421.0,15054.0, ,293.0,565.0,0.0,6482125.0,69.0,4912.0,5408.0,15259650.0,25133828.0,0.0,0.0,176000.0,366000.0,356000.0,38000.0,0.0,0.0,,,
463,2013-11-15,2330,19904673,2068729812,103.5,104.5,103.5,104.0,0.5,5083,2.88,14.59,3.35,,,,,554.0,10.0,6482125.0,103.0,15862.0,15421.0, ,106.0,238.0,0.0,6482125.0,39.0,4713.0,4912.0,7241000.0,17987630.0,0.0,0.0,203000.0,0.0,597000.0,63000.0,0.0,0.0,,,
464,2013-11-18,2330,25297464,2641543756,104.5,105.0,104.0,104.0,0.0,6957,2.88,14.59,3.35,,,,,335.0,0.0,6482125.0,356.0,15841.0,15862.0, ,45.0,65.0,0.0,6482125.0,39.0,4687.0,4713.0,17880111.0,20521786.0,0.0,0.0,498000.0,220000.0,547000.0,286000.0,0.0,0.0,,,
465,2013-11-19,2330,34510121,3613948121,104.5,105.5,104.0,105.0,1.0,8014,2.85,14.73,3.39,,,,,918.0,0.0,6482125.0,368.0,16391.0,15841.0, ,62.0,90.0,0.0,6482125.0,113.0,4710.0,4687.0,14291822.0,27143304.0,0.0,0.0,798000.0,22000.0,2955000.0,107000.0,0.0,0.0,,,
466,2013-11-20,2330,46675350,4813555110,104.0,104.0,102.5,103.0,-2.0,10990,2.9,14.45,3.32,,,,,2293.0,2.0,6482125.0,331.0,18351.0,16391.0, ,292.0,540.0,0.0,6482125.0,42.0,4212.0,4710.0,10563450.0,43758081.0,0.0,0.0,149000.0,370000.0,5937000.0,373000.0,0.0,0.0,,,
467,2013-11-21,2330,57002648,5764943473,102.0,103.0,100.5,101.0,-2.0,14431,2.96,14.17,3.26,,,,,2432.0,9.0,6482125.0,770.0,20004.0,18351.0, ,384.0,869.0,2.0,6482125.0,203.0,3544.0,4212.0,27227333.0,51862743.0,0.0,0.0,162000.0,130000.0,1192000.0,369000.0,0.0,0.0,,,
468,2013-11-22,2330,57158109,5760006926,100.0,101.5,100.0,100.0,-1.0,13182,2.99,14.03,3.23,,,,,1701.0,34.0,6482125.0,303.0,21368.0,20004.0, ,593.0,189.0,1.0,6482125.0,167.0,3521.0,3544.0,24573000.0,53216474.0,0.0,0.0,237000.0,130000.0,583000.0,452000.0,0.0,0.0,,,
469,2013-11-25,2330,30949392,3142230092,101.0,102.5,101.0,101.0,1.0,7929,2.96,14.17,3.26,,,,,1271.0,21.0,6482125.0,738.0,21880.0,21368.0, ,204.0,304.0,0.0,6482125.0,57.0,3274.0,3521.0,14492970.0,26323243.0,0.0,0.0,339000.0,98889.0,1571000.0,75000.0,0.0,0.0,,,
470,2013-11-26,2330,47194676,4885738532,102.0,105.0,101.5,103.5,2.5,11490,2.89,14.52,3.34,,,,,610.0,5.0,6482125.0,3067.0,19418.0,21880.0, ,343.0,46.0,2.0,6482125.0,489.0,3715.0,3274.0,35003100.0,30203406.0,0.0,0.0,528000.0,108000.0,945000.0,1224000.0,0.0,0.0,,,
471,2013-11-27,2330,22853577,2391973585,105.0,105.5,104.5,105.0,1.5,6528,2.85,14.73,3.39,,,,,481.0,3.0,6482125.0,1788.0,18108.0,19418.0, ,193.0,41.0,0.0,6482125.0,356.0,4030.0,3715.0,17169848.0,12203589.0,0.0,0.0,446000.0,0.0,175000.0,1429000.0,0.0,0.0,,,
472,2013-11-28,2330,22995978,2413773679,105.0,105.5,104.5,105.0,0.0,6169,2.85,14.73,3.39,,,,,380.0,0.0,6482125.0,465.0,18023.0,18108.0, ,165.0,52.0,0.0,6482125.0,113.0,4091.0,4030.0,16591100.0,9410207.0,0.0,0.0,103000.0,67000.0,768000.0,236000.0,0.0,0.0,,,
473,2013-11-29,2330,34465306,3609926445,104.5,105.0,104.0,105.0,0.0,5923,2.85,14.73,3.39,,,,,379.0,0.0,6482125.0,250.0,18152.0,18023.0, ,163.0,101.0,5.0,6482125.0,82.0,4067.0,4091.0,26194468.0,17681926.0,0.0,0.0,40000.0,117000.0,861000.0,113000.0,0.0,0.0,,,
474,2013-12-02,2330,19042556,1994578324,105.0,105.5,104.0,104.5,-0.5,4418,2.86,14.66,3.37,,,,,828.0,0.0,6482125.0,515.0,18465.0,18152.0, ,146.0,116.0,0.0,6482125.0,26.0,3977.0,4067.0,10940031.0,7493395.0,0.0,0.0,34000.0,273000.0,549000.0,340000.0,0.0,0.0,,,
475,2013-12-03,2330,26811219,2795162276,104.0,105.0,103.5,104.0,-0.5,4779,2.88,14.59,3.35,,,,,646.0,2.0,6482125.0,516.0,18593.0,18465.0, ,174.0,102.0,0.0,6482125.0,52.0,3927.0,3977.0,13794928.0,20395048.0,0.0,0.0,7000.0,198000.0,257000.0,675000.0,0.0,0.0,,,
476,2013-12-04,2330,23630506,2477199932,103.5,105.5,103.5,105.0,1.0,5304,2.85,14.73,3.39,,,,,607.0,5.0,6482125.0,587.0,18608.0,18593.0, ,329.0,32.0,0.0,6482125.0,144.0,4039.0,3927.0,16167800.0,11468308.0,0.0,0.0,28000.0,20000.0,380000.0,496000.0,0.0,0.0,,,
477,2013-12-05,2330,25209310,2621454740,105.0,105.0,103.5,104.0,-1.0,5844,2.88,14.59,3.35,,,,,939.0,7.0,6482125.0,322.0,19218.0,18608.0, ,104.0,178.0,0.0,6482125.0,16.0,3877.0,4039.0,11381000.0,21975714.0,0.0,0.0,0.0,102000.0,191000.0,553000.0,0.0,0.0,,,
478,2013-12-06,2330,25358888,2629648379,103.0,104.5,103.0,103.0,-1.0,5835,2.9,14.45,3.32,,,,,488.0,0.0,6482125.0,398.0,19308.0,19218.0, ,495.0,141.0,0.0,6482125.0,37.0,3773.0,3877.0,15154000.0,19892000.0,0.0,0.0,39000.0,429000.0,391000.0,199000.0,0.0,0.0,,,
479,2013-12-09,2330,23971547,2508093125,104.0,105.0,104.0,105.0,2.0,5324,2.85,14.73,3.39,,,,,456.0,3.0,6482125.0,1138.0,18623.0,19308.0, ,381.0,56.0,2.0,6482125.0,145.0,3860.0,3773.0,18217531.0,10615822.0,0.0,0.0,132000.0,416000.0,531000.0,54000.0,0.0,0.0,,,
480,2013-12-10,2330,22935827,2395317608,104.5,105.0,104.0,104.0,-1.0,4643,2.88,14.59,3.35,,,,,467.0,0.0,6482125.0,159.0,18931.0,18623.0, ,34.0,55.0,0.0,6482125.0,58.0,3863.0,3860.0,16648397.0,16164174.0,0.0,0.0,238000.0,377000.0,175000.0,141000.0,0.0,0.0,,,
481,2013-12-11,2330,24614282,2572981941,103.5,105.0,103.5,105.0,1.0,7385,2.85,14.73,3.39,,,,,451.0,1.0,6482125.0,834.0,18547.0,18931.0, ,314.0,63.0,0.0,6482125.0,165.0,3965.0,3863.0,21609623.0,14078126.0,0.0,0.0,152000.0,80000.0,224000.0,1359064.0,0.0,0.0,,,
482,2013-12-12,2330,18536758,1918939414,104.5,104.5,103.0,103.0,-2.0,5445,2.9,14.45,3.32,,,,,832.0,0.0,6482125.0,364.0,19015.0,18547.0, ,95.0,300.0,0.0,6482125.0,8.0,3673.0,3965.0,7494000.0,14818876.0,0.0,0.0,706000.0,328000.0,608000.0,120000.0,0.0,0.0,,,
483,2013-12-13,2330,28297055,2910409165,102.5,103.5,102.5,102.5,-0.5,7034,2.92,14.38,3.31,,,,,1365.0,0.0,6482133.0,238.0,20142.0,19015.0, ,237.0,192.0,0.0,6482133.0,56.0,3537.0,3673.0,8124437.0,23244754.0,0.0,0.0,817000.0,23000.0,557000.0,198000.0,0.0,0.0,,,
484,2013-12-16,2330,18772079,1920338558,102.5,103.0,102.0,102.0,-0.5,6032,2.93,14.31,3.29,,,,,474.0,1.0,6482133.0,221.0,20394.0,20142.0, ,101.0,107.0,0.0,6482133.0,79.0,3509.0,3537.0,7223000.0,12463932.0,0.0,0.0,422000.0,926599.0,89000.0,176337.0,0.0,0.0,,,
485,2013-12-17,2330,26232839,2719517917,103.0,104.5,103.0,103.5,1.5,6356,2.89,14.52,3.34,,,,,266.0,4.0,6482133.0,1108.0,19548.0,20394.0, ,88.0,138.0,0.0,6482133.0,93.0,3464.0,3509.0,18854000.0,16949412.0,0.0,0.0,657000.0,508000.0,71000.0,583000.0,0.0,0.0,,,
486,2013-12-18,2330,66102080,6714534840,102.5,103.0,101.0,101.0,-2.5,15072,2.96,14.17,3.26,,,,,3209.0,5.0,6482133.0,195.0,22557.0,19548.0, ,173.0,481.0,0.0,6482133.0,21.0,3004.0,3464.0,30227038.0,60030543.0,0.0,0.0,362425.0,381000.0,1534000.0,277000.0,0.0,0.0,,,
487,2013-12-19,2330,27824774,2839659307,102.0,103.0,101.5,102.5,1.5,6192,2.92,14.38,3.31,,,,,1192.0,0.0,6482133.0,478.0,23271.0,22557.0, ,140.0,107.0,0.0,6482133.0,25.0,2922.0,3004.0,10561334.0,22215694.0,0.0,0.0,156000.0,331000.0,487000.0,861000.0,0.0,0.0,,,
488,2013-12-20,2330,37618688,3848115676,101.5,103.5,101.5,102.0,-0.5,8353,2.93,14.31,3.29,,,,,948.0,0.0,6482133.0,1188.0,23031.0,23271.0, ,764.0,35.0,3.0,6482133.0,59.0,2943.0,2922.0,17587026.0,29283325.0,0.0,0.0,218000.0,405000.0,925000.0,299000.0,0.0,0.0,,,
489,2013-12-23,2330,28393645,2950613229,103.0,104.5,103.0,104.0,2.0,6994,2.88,14.59,3.35,,,,,546.0,4.0,6482133.0,1965.0,21608.0,23031.0, ,65.0,80.0,8.0,6482133.0,265.0,3120.0,2943.0,13322763.0,14679814.0,0.0,0.0,311000.0,11000.0,390000.0,754000.0,0.0,0.0,,,
490,2013-12-24,2330,14079188,1454251243,104.0,104.0,103.0,103.0,-1.0,3724,2.9,14.45,3.32,,,,,358.0,34.0,6482133.0,368.0,21564.0,21608.0, ,78.0,68.0,0.0,6482133.0,57.0,3109.0,3120.0,1777140.0,9647828.0,0.0,0.0,400000.0,572000.0,632000.0,255000.0,0.0,0.0,,,
491,2013-12-25,2330,9789067,1008674401,102.5,103.5,102.5,103.0,0.0,2848,2.9,14.45,3.32,,,,,252.0,8.0,6482133.0,107.0,21701.0,21564.0, ,40.0,108.0,1.0,6482133.0,23.0,3023.0,3109.0,1585000.0,4794000.0,0.0,0.0,0.0,122000.0,789000.0,60000.0,0.0,0.0,,,
492,2013-12-26,2330,6793911,704185262,103.0,104.0,103.0,104.0,1.0,1135,2.88,14.59,3.35,,,,,49.0,3.0,6482133.0,397.0,21350.0,21701.0, ,48.0,3.0,0.0,6482133.0,26.0,3046.0,3023.0,297000.0,765000.0,0.0,0.0,10000.0,50000.0,74000.0,144000.0,0.0,0.0,,,
493,2013-12-27,2330,24135217,2507210568,103.5,104.5,103.0,104.5,0.5,5626,2.86,14.66,3.37,,,,,784.0,3.0,6482133.0,429.0,21702.0,21350.0, ,52.0,49.0,0.0,6482133.0,58.0,3055.0,3046.0,10944000.0,14931157.0,0.0,0.0,50000.0,339000.0,775000.0,474000.0,0.0,0.0,,,
494,2013-12-30,2330,44280098,4659244781,104.0,106.0,104.0,106.0,1.5,10564,2.82,14.87,3.42,,,,,857.0,4.0,6482133.0,1889.0,20666.0,21702.0, ,214.0,47.0,0.0,6482133.0,324.0,3332.0,3055.0,23958000.0,15254342.0,0.0,0.0,30000.0,459000.0,630000.0,621000.0,0.0,0.0,,,
495,2013-12-31,2330,24484653,2582678065,105.5,106.0,105.0,105.5,-0.5,6632,2.83,14.8,3.4,,,,,342.0,33.0,6482133.0,479.0,20496.0,20666.0, ,221.0,57.0,0.0,6482133.0,42.0,3317.0,3332.0,14110000.0,10256531.0,0.0,0.0,587000.0,431818.0,1005000.0,777000.0,0.0,0.0,,,
496,2014-01-02,2330,15133724,1578860796,105.0,105.5,103.5,104.5,-1.0,4136,2.86,14.66,3.37,,,,,735.0,20.0,6482133.0,391.0,20820.0,20496.0, ,124.0,149.0,0.0,6482133.0,16.0,3184.0,3317.0,6295375.0,11079966.0,0.0,0.0,40000.0,1024000.0,1152000.0,227000.0,0.0,0.0,,,
497,2014-01-03,2330,41160529,4220062918,103.0,103.0,102.0,102.5,-2.0,8524,2.92,14.38,3.31,,,,,3370.0,41.0,6482133.0,159.0,23990.0,20820.0, ,584.0,444.0,1.0,6482133.0,129.0,2868.0,3184.0,8347560.0,32569828.0,0.0,0.0,20000.0,831000.0,1603000.0,571000.0,0.0,0.0,,,
498,2014-01-06,2330,23729719,2432745661,102.0,103.0,102.0,102.5,0.0,4874,2.92,14.38,3.31,,89000.0,9098000.0,9146000.0,709.0,1.0,6482133.0,309.0,24389.0,23990.0, ,102.0,57.0,2.0,6482133.0,28.0,2837.0,2868.0,7910700.0,21125375.0,0.0,0.0,200000.0,178000.0,269000.0,190000.0,0.0,0.0,,,
499,2014-01-07,2330,18803694,1907188388,102.5,103.0,102.0,102.0,-0.5,5529,2.93,14.31,3.29,,18000.0,1846500.0,1841000.0,810.0,8.0,6482133.0,80.0,25111.0,24389.0, ,13.0,75.0,1.0,6482133.0,23.0,2784.0,2837.0,12082380.0,15095108.0,0.0,0.0,288000.0,165000.0,297000.0,35000.0,0.0,0.0,,,
500,2014-01-08,2330,30933475,3209563219,103.0,104.5,102.5,104.0,2.0,7305,2.88,14.59,3.35,,57000.0,5902500.0,5925000.0,834.0,1.0,6482133.0,2830.0,23114.0,25111.0, ,131.0,63.0,0.0,6482133.0,97.0,2818.0,2784.0,21892513.0,17880290.0,0.0,0.0,404000.0,60000.0,431000.0,782000.0,0.0,0.0,,,
501,2014-01-09,2330,64221769,6522626520,102.5,103.0,100.5,101.0,-3.0,19873,2.96,14.17,3.26,,198000.0,20206000.0,20063000.0,5418.0,61.0,6482133.0,775.0,27696.0,23114.0, ,516.0,317.0,0.0,6482133.0,731.0,3232.0,2818.0,13358429.0,45281491.0,0.0,0.0,553000.0,180000.0,2453000.0,2486000.0,0.0,0.0,,,
502,2014-01-10,2330,36289948,3703540624,102.0,102.5,101.5,102.0,1.0,7619,2.93,14.31,3.29,,253000.0,25816000.0,25825000.0,1307.0,83.0,6482133.0,1063.0,27857.0,27696.0, ,273.0,554.0,0.0,6482133.0,50.0,2728.0,3232.0,10542566.0,29559834.0,0.0,0.0,1583000.0,44000.0,1547000.0,829000.0,0.0,0.0,,,
503,2014-01-13,2330,22080716,2273073754,103.0,103.5,102.5,103.0,1.0,6282,2.9,14.45,3.32,,52000.0,5354500.0,5348000.0,573.0,42.0,6482133.0,1562.0,26826.0,27857.0, ,177.0,37.0,0.0,6482133.0,35.0,2726.0,2728.0,11818060.0,15148489.0,0.0,0.0,480000.0,27000.0,2663000.0,314000.0,0.0,0.0,,,
504,2014-01-14,2330,21718294,2237629782,102.5,103.5,102.0,103.5,0.5,5256,2.89,14.52,3.34,,47000.0,4817500.0,4852000.0,1398.0,7.0,6482154.0,1065.0,27152.0,26826.0, ,141.0,40.0,0.0,6482154.0,79.0,2765.0,2726.0,8515000.0,14244555.0,0.0,0.0,1286000.0,0.0,2696000.0,201000.0,0.0,0.0,,,
505,2014-01-15,2330,54458036,5722578780,104.0,106.0,104.0,105.0,1.5,15415,2.85,14.73,3.39,,612000.0,64028000.0,64456500.0,3538.0,47.0,6482154.0,3688.0,26955.0,27152.0, ,310.0,124.0,1.0,6482154.0,497.0,3137.0,2765.0,25677400.0,17550858.0,0.0,0.0,3108000.0,1221000.0,5939000.0,1939000.0,0.0,0.0,,,
506,2014-01-16,2330,49601100,5301040094,106.0,107.5,106.0,107.0,2.0,16279,2.79,15.01,3.45,,703000.0,74907500.0,75153000.0,3734.0,9.0,6482154.0,3904.0,26776.0,26955.0, ,538.0,74.0,0.0,6482154.0,495.0,3558.0,3137.0,22525000.0,12542182.0,0.0,0.0,2012000.0,301000.0,3785009.0,2885000.0,0.0,0.0,,,
507,2014-01-17,2330,55767194,6014453565,108.0,108.5,107.0,107.5,0.5,15038,2.78,15.08,3.47,,363000.0,39132500.0,39100500.0,1193.0,24.0,6482154.0,5749.0,22196.0,26776.0, ,353.0,60.0,0.0,6482154.0,401.0,3899.0,3558.0,47441637.0,21437258.0,0.0,0.0,543000.0,110000.0,597000.0,8190000.0,0.0,0.0,,,
508,2014-01-20,2330,24299123,2622482683,107.0,108.5,107.0,107.5,0.0,8533,2.78,15.08,3.47,,128000.0,13728500.0,13819000.0,558.0,9.0,6482154.0,1069.0,21676.0,22196.0, ,106.0,51.0,0.0,6482154.0,122.0,3970.0,3899.0,15276164.0,9535154.0,0.0,0.0,0.0,25000.0,206000.0,1437000.0,0.0,0.0,,,
509,2014-01-21,2330,25121036,2695028292,108.5,108.5,106.0,106.5,-1.0,6334,2.81,14.94,3.44,,34000.0,3658000.0,3647500.0,1428.0,103.0,6482154.0,394.0,22607.0,21676.0, ,92.0,162.0,0.0,6482154.0,51.0,3859.0,3970.0,18461510.0,13386236.0,0.0,0.0,268000.0,151000.0,257000.0,704000.0,0.0,0.0,,,
510,2014-01-22,2330,28726849,3065077343,106.0,107.5,106.0,107.5,1.0,7549,2.78,15.08,3.47,,446000.0,47304500.0,47759500.0,342.0,30.0,6482154.0,641.0,22278.0,22607.0, ,239.0,182.0,0.0,6482154.0,46.0,3723.0,3859.0,21262000.0,17764561.0,0.0,0.0,67000.0,155000.0,1163000.0,584000.0,0.0,0.0,,,
511,2014-01-23,2330,28308805,3055374935,108.5,108.5,107.5,107.5,0.0,7461,2.78,15.08,3.47,,36000.0,3891000.0,3883000.0,524.0,27.0,6482154.0,1693.0,21082.0,22278.0, ,170.0,37.0,3.0,6482154.0,194.0,3877.0,3723.0,22601296.0,16205172.0,0.0,0.0,17000.0,21000.0,143000.0,903000.0,0.0,0.0,,,
512,2014-01-24,2330,34059356,3671261247,107.0,108.5,107.0,108.0,0.5,8172,2.77,15.15,3.48,,336000.0,36224000.0,36172000.0,225.0,13.0,6482154.0,733.0,20561.0,21082.0, ,438.0,45.0,0.0,6482154.0,214.0,4046.0,3877.0,27318460.0,24942211.0,0.0,0.0,150000.0,8000.0,381000.0,447000.0,0.0,0.0,,,
513,2014-01-27,2330,65271057,6848753986,106.0,106.5,104.0,105.0,-3.0,17118,2.85,14.73,3.39,,1040000.0,109422000.0,109066000.0,2458.0,53.0,6482154.0,525.0,22441.0,20561.0, ,325.0,1009.0,1.0,6482154.0,79.0,3115.0,4046.0,29920000.0,58912011.0,0.0,0.0,1176000.0,191000.0,1915000.0,682000.0,0.0,0.0,,,
514,2014-02-05,2330,147198405,14922299001,102.0,102.0,100.5,100.5,-4.5,37866,2.98,14.1,3.24,,653000.0,66153500.0,66125500.0,7759.0,1.0,6482154.0,334.0,29853.0,22429.0, ,650.0,977.0,0.0,6482154.0,30.0,2168.0,3115.0,50262809.0,142112472.0,0.0,0.0,250000.0,344000.0,3141000.0,1072000.0,0.0,0.0,,,
515,2014-02-06,2330,73840243,7540841366,101.0,103.0,101.0,102.0,1.5,16321,2.93,14.31,3.29,,329000.0,33394500.0,33633000.0,1801.0,10.0,6482154.0,3294.0,28350.0,29853.0, ,399.0,43.0,0.0,6482154.0,129.0,2254.0,2168.0,35250200.0,61938551.0,0.0,0.0,457000.0,1456000.0,651000.0,1041000.0,0.0,0.0,,,
516,2014-02-07,2330,54185812,5628604948,103.5,104.5,103.0,104.0,2.0,14854,2.88,14.59,3.35,,119000.0,12313000.0,12398000.0,534.0,40.0,6482154.0,3061.0,25783.0,28350.0, ,175.0,13.0,2.0,6482154.0,333.0,2572.0,2254.0,20278020.0,32900330.0,0.0,0.0,365000.0,6000.0,658000.0,2193000.0,0.0,0.0,,,
517,2014-02-10,2330,26243521,2725145903,104.0,104.5,103.0,103.0,-1.0,7897,2.9,14.45,3.32,,50000.0,5194500.0,5173000.0,666.0,54.0,6482154.0,631.0,25764.0,25783.0, ,87.0,93.0,0.0,6482154.0,268.0,2747.0,2572.0,8326000.0,20854076.0,0.0,0.0,15000.0,333000.0,18000.0,521000.0,0.0,0.0,,,
518,2014-02-11,2330,23523880,2436083720,104.5,105.0,104.0,104.5,1.5,6947,2.86,14.66,3.37,,87000.0,9065000.0,9107000.0,301.0,12.0,6482154.0,953.0,25100.0,25764.0, ,171.0,59.0,2.0,6482154.0,216.0,2902.0,2747.0,12814610.0,12250686.0,0.0,0.0,0.0,117000.0,44000.0,906000.0,0.0,0.0,,,
519,2014-02-12,2330,25305882,2661441170,105.0,105.5,104.5,105.0,0.5,7138,2.85,14.73,3.39,,29000.0,3045000.0,3053500.0,668.0,7.0,6482154.0,712.0,25049.0,25100.0, ,62.0,139.0,0.0,6482154.0,193.0,2956.0,2902.0,18600000.0,15090389.0,0.0,0.0,100000.0,146000.0,254000.0,385000.0,0.0,0.0,,,
520,2014-02-13,2330,19625423,2067832915,105.0,106.0,105.0,105.0,0.0,5781,2.85,14.73,3.39,,45000.0,4740000.0,4744500.0,106.0,3.0,6482154.0,916.0,24236.0,25049.0, ,32.0,113.0,0.0,6482154.0,139.0,2982.0,2956.0,16337000.0,7355158.0,0.0,0.0,0.0,959427.0,120000.0,3045000.0,0.0,0.0,,,
521,2014-02-14,2330,42737744,4578772108,106.5,107.5,106.5,107.5,2.5,14580,2.78,15.08,3.47,,151000.0,16165000.0,16212000.0,234.0,102.0,6482165.0,2320.0,22048.0,24236.0, ,668.0,65.0,0.0,6482165.0,876.0,3793.0,2982.0,33378000.0,10742371.0,0.0,0.0,279000.0,56000.0,2475000.0,2205000.0,0.0,0.0,,,
522,2014-02-17,2330,34368373,3714458464,108.0,108.5,107.5,108.5,1.0,11664,2.76,15.22,3.5,,167000.0,17990500.0,18045000.0,378.0,21.0,6482165.0,1775.0,20630.0,22048.0, ,33.0,128.0,0.0,6482165.0,885.0,4550.0,3793.0,30277900.0,9523020.0,0.0,0.0,248000.0,100000.0,219000.0,684000.0,0.0,0.0,,,
523,2014-02-18,2330,22289965,2403989204,108.5,108.5,107.5,108.0,-0.5,5778,2.77,15.15,3.48,,24000.0,2587000.0,2588000.0,546.0,0.0,6482165.0,637.0,20539.0,20630.0, ,119.0,71.0,0.0,6482165.0,192.0,4671.0,4550.0,18718000.0,6280402.0,0.0,0.0,1190000.0,239000.0,99000.0,208000.0,0.0,0.0,,,
524,2014-02-19,2330,28886535,3102602484,108.0,108.0,107.0,108.0,0.0,7006,2.77,15.15,3.48,,39000.0,4187000.0,4190500.0,194.0,6.0,6482165.0,473.0,20254.0,20539.0, ,57.0,104.0,0.0,6482165.0,210.0,4777.0,4671.0,26665700.0,10182136.0,0.0,0.0,65000.0,0.0,335000.0,1201000.0,0.0,0.0,,,
525,2014-02-20,2330,28469515,3029358090,106.5,107.0,106.0,106.5,-1.5,6646,2.81,14.94,3.44,,192000.0,20450500.0,20500000.0,682.0,7.0,6482165.0,285.0,20644.0,20254.0, ,100.0,464.0,0.0,6482165.0,97.0,4410.0,4777.0,21640751.0,15477043.0,0.0,0.0,222000.0,886000.0,244000.0,391000.0,0.0,0.0,,,
526,2014-02-21,2330,31505340,3381313380,107.0,107.5,107.0,107.5,1.0,7819,2.78,15.08,3.47,,246000.0,26330500.0,26439000.0,253.0,127.0,6482165.0,587.0,20183.0,20644.0, ,18.0,81.0,0.0,6482165.0,208.0,4537.0,4410.0,29505000.0,9762525.0,0.0,0.0,40000.0,494000.0,258000.0,420000.0,0.0,0.0,,,
527,2014-02-24,2330,32057819,3435891697,107.5,108.0,106.0,107.0,-0.5,6992,2.79,15.01,3.45,,195000.0,20876000.0,20929000.0,437.0,150.0,6482165.0,433.0,20037.0,20183.0, ,49.0,93.0,3.0,6482165.0,63.0,4504.0,4537.0,27445000.0,11762738.0,0.0,0.0,60000.0,448000.0,329000.0,90000.0,0.0,0.0,,,
